"","doc_id","doc_name","arm_number","position","description","head","choice","title-tag","title","authors-tag","authors","study_type-tag","study_type","arm_efficacy_metric-tag","arm_efficacy_metric","arm_efficacy_results-tag","arm_efficacy_results","arm_description-1-tag","arm_description-1","arm_dosage-1-tag","arm_dosage-1","submit-prefill","submit-stay","submit","arm_description-2-tag","arm_description-2","arm_dosage-2-tag","arm_dosage-2","arm_description-3-tag","arm_description-3","arm_dosage-3-tag","arm_dosage-3","arm_description-4-tag","arm_description-4","arm_dosage-4-tag","arm_dosage-4","arm_description-5-tag","arm_description-5","arm_dosage-5-tag","arm_dosage-5"
"29","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","1","Paragraph 15","Time to normalisation could not be calculated for 3 patients ( 2 BEP , 1 CBOP / BEP ) who only received one cycle of treatment in the trial and so did not have the relevant marker assessment . Sixty of eighty - six ( 70 % ) of patients had unfavourable marker decline , and this was similar in the two arms ( BEP : 31/44 , 70.5 % , 90 % CI : 57.2%e81.6 % ; CBOP / BEP : 29/42 , 69.0 % , 90 % CI 55:.4%e80.6 % ) . As might be expected , high baseline AFP or HCG was correlated with unfavourable marker decline . The reverse trend was seen for LDH e a small number of patients had high ( > 10 ULN ) LDH values , and these patients were more likely to have favourable marker decline . There were no other associations between IGCCCG factors or receipt of stabilising chemotherapy and marker decline ( appendix B ) .","Marker decline","arm_description-1","","","","","","","","","","","15,18,78,81","CBOP / BEP CBOP / BEP","","","","Save and annotate another arm","","","","","","","","","","","","","","","","",""
"30","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","2","Paragraph 15","Time to normalisation could not be calculated for 3 patients ( 2 BEP , 1 CBOP / BEP ) who only received one cycle of treatment in the trial and so did not have the relevant marker assessment . Sixty of eighty - six ( 70 % ) of patients had unfavourable marker decline , and this was similar in the two arms ( BEP : 31/44 , 70.5 % , 90 % CI : 57.2%e81.6 % ; CBOP / BEP : 29/42 , 69.0 % , 90 % CI 55:.4%e80.6 % ) . As might be expected , high baseline AFP or HCG was correlated with unfavourable marker decline . The reverse trend was seen for LDH e a small number of patients had high ( > 10 ULN ) LDH values , and these patients were more likely to have favourable marker decline . There were no other associations between IGCCCG factors or receipt of stabilising chemotherapy and marker decline ( appendix B ) .","Marker decline","arm_description-1","","","","","","","","","","","12,13,64,65","BEP BEP","","","","","Submit arm","","","","","","","","","","","","","","","",""
"31","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","1","Paragraph 16","There were 48 PFS events ( 29 BEP , 19 CBOP / BEP ) , and median PFS was 30 months ( 6 months in the BEP arm , not yet reached in the CBOP / BEP arm ) . Estimated 3year PFS was 38.7 % ( 95 % CI : 24.7%e52.4 % ) in the BEP arm and 55.7 % ( 39.7%e69.0 % ) for the CBOP / BEP arm ; hazard ratio ( HR ) Z 0.59 ( 0.33e1.06 ) , p Z 0.079 ( Fig . 2a ) . Rates remained the same at 5 years .","PFS and OS","arm_efficacy_results","","","","","","","3,5,16,18,41,43","PFS events median PFS 3year PFS","9,10,19,21,59,65,72,86","19 30 months 55.7 % ( 39.7%e69.0 % ) hazard ratio ( HR ) Z 0.59 ( 0.33e1.06 ) , p Z 0.079","10,13,34,37,67,70","CBOP / BEP CBOP / BEP CBOP / BEP","","","","Save and annotate another arm","","","","","","","","","","","","","","","","",""
"32","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","2","Paragraph 16","There were 48 PFS events ( 29 BEP , 19 CBOP / BEP ) , and median PFS was 30 months ( 6 months in the BEP arm , not yet reached in the CBOP / BEP arm ) . Estimated 3year PFS was 38.7 % ( 95 % CI : 24.7%e52.4 % ) in the BEP arm and 55.7 % ( 39.7%e69.0 % ) for the CBOP / BEP arm ; hazard ratio ( HR ) Z 0.59 ( 0.33e1.06 ) , p Z 0.079 ( Fig . 2a ) . Rates remained the same at 5 years .","PFS and OS","arm_description-1","","","","","","","3,5,16,18,41,43","PFS events median PFS 3year PFS","6,7,22,24,44,54,72,86","29 6 months 38.7 % ( 95 % CI : 24.7%e52.4 % ) hazard ratio ( HR ) Z 0.59 ( 0.33e1.06 ) , p Z 0.079","7,8,26,28,56,58","BEP BEP arm BEP arm","","","","","Submit arm","","","","","","","","","","","","","","","",""
"33","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","1","Paragraph 17","There were 37 deaths ( 21 BEP , 16 CBOP / BEP ) . Median survival time was just less than 6 years in the BEP arm and had not yet been reached for the CBOP/ BEP arm . Estimated 3-year OS was 58.5 % ( 43.0%e 71.2 % ) in the BEP arm and 65.0 % ( 48.8%e77.2 % ) for the CBOP / BEP arm ; HR Z 0.79 ( 95 % CI : 0.41 to 1.52 ) , p Z 0.49 ( Fig . 2b ) .","PFS and OS","arm_efficacy_metric","","","","","","","","","","","9,12,35,38,63,67","CBOP / BEP CBOP/ BEP arm CBOP / BEP arm","","","","Save and annotate another arm","","","","","","","","","","","","","","","","",""
"34","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","2","Paragraph 17","There were 37 deaths ( 21 BEP , 16 CBOP / BEP ) . Median survival time was just less than 6 years in the BEP arm and had not yet been reached for the CBOP/ BEP arm . Estimated 3-year OS was 58.5 % ( 43.0%e 71.2 % ) in the BEP arm and 65.0 % ( 48.8%e77.2 % ) for the CBOP / BEP arm ; HR Z 0.79 ( 95 % CI : 0.41 to 1.52 ) , p Z 0.49 ( Fig . 2b ) .","PFS and OS","arm_description-1","","","","","","","","","","","6,7,25,27,52,54","BEP BEP arm BEP arm","","","","","Submit arm","","","","","","","","","","","","","","","",""
"35","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","1","Paragraph 18","Estimated 3-year PFS was higher in the group with unfavourable marker decline compared with those with favourable decline , though this trend was non - significant ( 51.7 % vs 41.0 % , HR Z 0.82 , p Z 0.54 ) . Results were similar in the subgroup who did not receive stabilising chemotherapy and in the subgroup of BEP patients .","Prognostic models","arm_efficacy_results","","","","","","","1,3","3-year PFS","26,41","( 51.7 % vs 41.0 % , HR Z 0.82 , p Z 0.54 )","","","","","","Save and annotate another arm","","","","","","","","","","","","","","","","",""
"36","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","2","Paragraph 18","Estimated 3-year PFS was higher in the group with unfavourable marker decline compared with those with favourable decline , though this trend was non - significant ( 51.7 % vs 41.0 % , HR Z 0.82 , p Z 0.54 ) . Results were similar in the subgroup who did not receive stabilising chemotherapy and in the subgroup of BEP patients .","Prognostic models","arm_efficacy_results","","","","","","","1,3","3-year PFS","26,41","( 51.7 % vs 41.0 % , HR Z 0.82 , p Z 0.54 )","59,60","BEP","","","","","Submit arm","","","","","","","","","","","","","","","",""
"37","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","1","Paragraph 19","In univariate models , receipt of stabilising chemotherapy was associated with poorer PFS ( Table 2 ) . No significant associations were observed for IGCCCG poor risk factors , although there were non - significant negative trends associated with mediastinal primary site and multiple IGCCCG poor prognosis features . Treatment effect remained similar after adjustment for stabilising chemotherapy ( Table 2 ) .","Prognostic models","arm_efficacy_metric","","","","","","","12,13","PFS","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"38","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","1","Paragraph 20","Estimated 3-year OS was higher in the group with unfavourable marker decline compared with those with favourable decline , although this was non - significant because of the low power of the model ( 66.7 % vs 57.7 % , HR Z 0.59 , p Z 0.14 ) . Results were similar in the two subgroup analyses .","Prognostic models","title","","","","","","","","","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"39","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","1","Paragraph 21","Results for univariate and multivariable models for OS were similar to those for PFS e the only significant associations were for receipt of stabilising chemotherapy and mediastinal primary tumours ( appendix C ) . Treatment effect remained similar after adjustment for these factors .","Prognostic models","arm_efficacy_metric","","","","","","","13,14","PFS","","","","","","","","","Submit arm","","","","","","","","","","","","","","","",""
"40","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","1","Paragraph 22","At 12 months , there were 65 surviving patients ( 33 BEP , 32 CBOP / BEP ) , of which 11 ( 7 BEP , 4 CBOP / BEP ) had active disease . Burden of toxicity was similarly low in both arms ( Table 3 ) . CTCAE grade ! 3 symptoms were reported in five patients in the BEP arm , all of whom had recently undergone further subsequent chemotherapy , and so symptoms may have been related to that treatment ( or to active disease ) .","Late toxicity","arm_description-1","","","","","","","","","","","14,17,27,30","CBOP / BEP CBOP / BEP","","","","Save and annotate another arm","","","","","","","","","","","","","","","","",""
"41","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","2","Paragraph 22","At 12 months , there were 65 surviving patients ( 33 BEP , 32 CBOP / BEP ) , of which 11 ( 7 BEP , 4 CBOP / BEP ) had active disease . Burden of toxicity was similarly low in both arms ( Table 3 ) . CTCAE grade ! 3 symptoms were reported in five patients in the BEP arm , all of whom had recently undergone further subsequent chemotherapy , and so symptoms may have been related to that treatment ( or to active disease ) .","Late toxicity","arm_description-1","","","","","","","","","","","11,12,24,25,61,63","BEP BEP BEP arm","","","","","Submit arm","","","","","","","","","","","","","","","",""
"42","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","1","Paragraph 23","Thirty - five patients relapsed or their disease progressed during the trial ( 22 BEP , 13 CBOP / BEP ) , including all patients with a treatment failure . Thirty patients ( 20 BEP , 10 CBOP / BEP ) received treatment for relapse . Of the remaining five , three died around the time of diagnosis of relapse / progression ; one was felt not to be fit enough for salvage treatment and died two months later ; and the remaining patient did not require further treatment and remained alive at the end of the followup . Of those treated , all but 5 received combination chemotherapy ( sometimes alongside radiotherapy or surgery ) , most commonly paclitaxel , ifosfamide and cisplatin ( TIP ) ( 13 patients ) , but a range of other regimens were used . Only 1 patient ( BEP arm ) had a complete response and 9 ( 7 BEP , 2 CBOP / BEP ) had a partial response with negative markers .","Treatment at relapse","arm_description-1","","","","","","","","","","","17,20,37,40,159,162","CBOP / BEP CBOP / BEP CBOP / BEP","","","","Save and annotate another arm","","","","","","","","","","","","","","","","",""
"43","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","2","Paragraph 23","Thirty - five patients relapsed or their disease progressed during the trial ( 22 BEP , 13 CBOP / BEP ) , including all patients with a treatment failure . Thirty patients ( 20 BEP , 10 CBOP / BEP ) received treatment for relapse . Of the remaining five , three died around the time of diagnosis of relapse / progression ; one was felt not to be fit enough for salvage treatment and died two months later ; and the remaining patient did not require further treatment and remained alive at the end of the followup . Of those treated , all but 5 received combination chemotherapy ( sometimes alongside radiotherapy or surgery ) , most commonly paclitaxel , ifosfamide and cisplatin ( TIP ) ( 13 patients ) , but a range of other regimens were used . Only 1 patient ( BEP arm ) had a complete response and 9 ( 7 BEP , 2 CBOP / BEP ) had a partial response with negative markers .","Treatment at relapse","arm_description-1","","","","","","","","","","","14,15,34,35,145,147,156,157","BEP BEP BEP arm BEP","","","","","Submit arm","","","","","","","","","","","","","","","",""
"44","c5e77289-4eb8-4ec4-8e8d-44156a48f859","Cafferty-2020-Long-term outcomes with intensiv","1","Paragraph 34","CBOP / BEP has shown promise for treating men with poor prognosis GCT in a randomised , phase II trial e response targets were met , and a PFS benefit is suggested . Impact on survival is less clear and will be influenced by subsequent treatment . The regimen warrants study in a phase III trial .","Conclusion","arm_efficacy_metric","","","","","15,20","randomised , phase II trial","28,29","PFS","","","0,3","CBOP / BEP","","","","","Submit arm","","","","","","","","","","","","","","","",""
"45","93bd42a9-9bc8-4ec1-a94e-f0eb7fafeb80","Xing-2019-Phase II trial of AKT inhibitor MK-2","1","Document Description","Phase II trial of AKT inhibitor MK-2206 in patients with advanced breast cancer who have tumors with PIK3CA or AKT mutations , and/or PTEN loss / PTEN mutation Phase II trial of AKT inhibitor MK-2206 in patients with advanced breast cancer who have tumors with PIK3CA or AKT mutations , and/or PTEN loss / PTEN mutation YanXing","DOCUMENT DESCRIPTION","arm_description-1","0,28,28,56","Phase II trial of AKT inhibitor MK-2206 in patients with advanced breast cancer who have tumors with PIK3CA or AKT mutations , and/or PTEN loss / PTEN mutation Phase II trial of AKT inhibitor MK-2206 in patients with advanced breast cancer who have tumors with PIK3CA or AKT mutations , and/or PTEN loss / PTEN mutation","56,57","YanXing","0,3,28,31","Phase II trial Phase II trial","","","","","17,21,45,49","PIK3CA or AKT mutations PIK3CA or AKT mutations","","","","Save and annotate another arm","","","","","","","","","","","","","","","","",""
